"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"?DrawTextureSection@TGUIDisplayContext@Toshi@@QAEXPBVTGUITextureSection@2@ABVTGUIColour@2@PBVTGUIRectangle@2@W4TGUIAlignment@2@3@Z","1000a600","Function","6","Toshi::TGUIDisplayContext::DrawTextureSection","","?DrawTextureSection@TGUIDisplayContext@Toshi@@QAEXPBVTGUITextureSection@2@ABVTGUIColour@2@PBVTGUIRectangle@2@W4TGUIAlignment@2@3@Z"
"Ordinal_485","1000a640","Function","9","Toshi::TGUIDisplayContext::DrawTextureSection","","Ordinal_485"
"DrawTextureSection","1000a640","Function","9","Toshi::TGUIDisplayContext::DrawTextureSection","void","void DrawTextureSection(TGUIDisplayContext * this\, TGUITextureSection * param_1\, TGUIColour * param_2\, int param_3\, int param_4\, int param_5\, int param_6\, TGUIAlignment param_7\, TGUIAlignment param_8)"
"?DrawTextureSection@TGUIDisplayContext@Toshi@@QAEXPBVTGUITextureSection@2@ABVTGUIColour@2@HHHHW4TGUIAlignment@2@2@Z","1000a640","Function","9","Toshi::TGUIDisplayContext::DrawTextureSection","","?DrawTextureSection@TGUIDisplayContext@Toshi@@QAEXPBVTGUITextureSection@2@ABVTGUIColour@2@HHHHW4TGUIAlignment@2@2@Z"
"Ordinal_171","1000a680","Function","2","Toshi::TGUIFormattedText::Segment::operator=","","Ordinal_171"
"operator=","1000a680","Function","2","Toshi::TGUIFormattedText::Segment::operator=","Segment *","Segment * operator=(Segment * this\, Segment * param_1)"
"??4Segment@TGUIFormattedText@Toshi@@QAEAAV012@ABV012@@Z","1000a680","Function","2","Toshi::TGUIFormattedText::Segment::operator=","","??4Segment@TGUIFormattedText@Toshi@@QAEAAV012@ABV012@@Z"
"Ordinal_106","1000a710","Function","1","Toshi::TGUIFormattedText::Segment::~Segment","","Ordinal_106"
"~Segment","1000a710","Function","1","Toshi::TGUIFormattedText::Segment::~Segment","void","void ~Segment(Segment * this)"
"??1Segment@TGUIFormattedText@Toshi@@QAE@XZ","1000a710","Function","1","Toshi::TGUIFormattedText::Segment::~Segment","","??1Segment@TGUIFormattedText@Toshi@@QAE@XZ"
"Ordinal_3","1000a740","Function","2","Toshi::TGUIFormattedText::Segment::Segment","","Ordinal_3"
"Segment","1000a740","Function","2","Toshi::TGUIFormattedText::Segment::Segment","undefined","undefined Segment(Segment * this\, Segment * param_1)"
"??0Segment@TGUIFormattedText@Toshi@@QAE@ABV012@@Z","1000a740","Function","2","Toshi::TGUIFormattedText::Segment::Segment","","??0Segment@TGUIFormattedText@Toshi@@QAE@ABV012@@Z"
"Ordinal_4","1000a7b0","Function","7","Toshi::TGUIFormattedText::Segment::Segment","","Ordinal_4"
"Segment","1000a7b0","Function","7","Toshi::TGUIFormattedText::Segment::Segment","undefined","undefined Segment(Segment * this\, ushort param_1\, ushort param_2\, TGUIColour * param_3\, TGUIFont * param_4\, TPWString * param_5\, TGUIAlignment param_6)"
"??0Segment@TGUIFormattedText@Toshi@@QAE@GGABVTGUIColour@2@PBVTGUIFont@2@ABVTPWString@2@W4TGUIAlignment@2@@Z","1000a7b0","Function","7","Toshi::TGUIFormattedText::Segment::Segment","","??0Segment@TGUIFormattedText@Toshi@@QAE@GGABVTGUIColour@2@PBVTGUIFont@2@ABVTPWString@2@W4TGUIAlignment@2@@Z"
"Ordinal_122","1000a820","Function","1","Toshi::TGUIFormattedText::~TGUIFormattedText","","Ordinal_122"
"~TGUIFormattedText","1000a820","Function","1","Toshi::TGUIFormattedText::~TGUIFormattedText","void","void ~TGUIFormattedText(TGUIFormattedText * this)"
"??1TGUIFormattedText@Toshi@@QAE@XZ","1000a820","Function","1","Toshi::TGUIFormattedText::~TGUIFormattedText","","??1TGUIFormattedText@Toshi@@QAE@XZ"
"Ordinal_1120","1000a870","Function","2","Toshi::TGUIFormattedText::SetTemporaryString","","Ordinal_1120"
"SetTemporaryString","1000a870","Function","2","Toshi::TGUIFormattedText::SetTemporaryString","void","void SetTemporaryString(TGUIFormattedText * this\, bool param_1)"
"?SetTemporaryString@TGUIFormattedText@Toshi@@QAEX_N@Z","1000a870","Function","2","Toshi::TGUIFormattedText::SetTemporaryString","","?SetTemporaryString@TGUIFormattedText@Toshi@@QAEX_N@Z"
"Ordinal_889","1000a880","Function","1","Toshi::TGUIFormattedText::IsTemporaryString","","Ordinal_889"
"IsTemporaryString","1000a880","Function","1","Toshi::TGUIFormattedText::IsTemporaryString","bool","bool IsTemporaryString(TGUIFormattedText * this)"
"?IsTemporaryString@TGUIFormattedText@Toshi@@QBE_NXZ","1000a880","Function","1","Toshi::TGUIFormattedText::IsTemporaryString","","?IsTemporaryString@TGUIFormattedText@Toshi@@QBE_NXZ"
"Ordinal_746","1000a890","Function","1","Toshi::TGUIFormattedText::GetSegments","","Ordinal_746"
"GetSegments","1000a890","Function","1","Toshi::TGUIFormattedText::GetSegments","TNodeList<class_Toshi::TGUIFormattedText::Segment> *","TNodeList<class_Toshi::TGUIFormattedText::Segment> * GetSegments(TGUIFormattedText * this)"
"?GetSegments@TGUIFormattedText@Toshi@@QAEAAV?$TNodeList@VSegment@TGUIFormattedText@Toshi@@@2@XZ","1000a890","Function","1","Toshi::TGUIFormattedText::GetSegments","","?GetSegments@TGUIFormattedText@Toshi@@QAEAAV?$TNodeList@VSegment@TGUIFormattedText@Toshi@@@2@XZ"
"Ordinal_38","1000a8a0","Function","2","Toshi::TGUIFormattedText::TGUIFormattedText","","Ordinal_38"
"TGUIFormattedText","1000a8a0","Function","2","Toshi::TGUIFormattedText::TGUIFormattedText","undefined","undefined TGUIFormattedText(TGUIFormattedText * this\, bool param_1)"
"??0TGUIFormattedText@Toshi@@QAE@_N@Z","1000a8a0","Function","2","Toshi::TGUIFormattedText::TGUIFormattedText","","??0TGUIFormattedText@Toshi@@QAE@_N@Z"
"Ordinal_231","1000a8c0","Function","1","Toshi::TGUIFormattedText::`default_constructor_closure'","","Ordinal_231"
"`default_constructor_closure'","1000a8c0","Function","1","Toshi::TGUIFormattedText::`default_constructor_closure'","void","void `default_constructor_closure'(TGUIFormattedText * this)"
"??_FTGUIFormattedText@Toshi@@QAEXXZ","1000a8c0","Function","1","Toshi::TGUIFormattedText::`default_constructor_closure'","","??_FTGUIFormattedText@Toshi@@QAEXXZ"
"Ordinal_452","1000a950","Function","2","Toshi::TGUIFunction::Deserialise","","Ordinal_452"
"Deserialise","1000a950","Function","2","Toshi::TGUIFunction::Deserialise","bool","bool Deserialise(TGUIFunction * this\, PProperties * param_1)"
"?Deserialise@TGUIFunction@Toshi@@UAE_NPBVPProperties@@@Z","1000a950","Function","2","Toshi::TGUIFunction::Deserialise","","?Deserialise@TGUIFunction@Toshi@@UAE_NPBVPProperties@@@Z"
"Ordinal_999","1000ac10","Function","2","Toshi::TGUIFunction::Serialise","","Ordinal_999"
"Serialise","1000ac10","Function","2","Toshi::TGUIFunction::Serialise","bool","bool Serialise(TGUIFunction * this\, PProperties * param_1)"
"?Serialise@TGUIFunction@Toshi@@UAE_NPAVPProperties@@@Z","1000ac10","Function","2","Toshi::TGUIFunction::Serialise","","?Serialise@TGUIFunction@Toshi@@UAE_NPAVPProperties@@@Z"
"Ordinal_416","1000b150","Function","0","Toshi::TGUISawtoothFunction::DeinitialiseStatic","","Ordinal_416"
"DeinitialiseStatic","1000b150","Function","0","Toshi::TGUISawtoothFunction::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TGUISawtoothFunction@Toshi@@CGXXZ","1000b150","Function","0","Toshi::TGUISawtoothFunction::DeinitialiseStatic","","?DeinitialiseStatic@TGUISawtoothFunction@Toshi@@CGXXZ"
"Ordinal_843","1000b160","Function","0","Toshi::TGUISawtoothFunction::InitialiseStatic","","Ordinal_843"
"InitialiseStatic","1000b160","Function","0","Toshi::TGUISawtoothFunction::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TGUISawtoothFunction@Toshi@@CGXXZ","1000b160","Function","0","Toshi::TGUISawtoothFunction::InitialiseStatic","","?InitialiseStatic@TGUISawtoothFunction@Toshi@@CGXXZ"
"Ordinal_377","1000b170","Function","1","Toshi::TGUISawtoothFunction::CreateObjectInPlace","","Ordinal_377"
"CreateObjectInPlace","1000b170","Function","1","Toshi::TGUISawtoothFunction::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TGUISawtoothFunction@Toshi@@CGPAVTObject@2@PAX@Z","1000b170","Function","1","Toshi::TGUISawtoothFunction::CreateObjectInPlace","","?CreateObjectInPlace@TGUISawtoothFunction@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_342","1000b1b0","Function","0","Toshi::TGUISawtoothFunction::CreateObject","","Ordinal_342"
"CreateObject","1000b1b0","Function","0","Toshi::TGUISawtoothFunction::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TGUISawtoothFunction@Toshi@@CGPAVTObject@2@XZ","1000b1b0","Function","0","Toshi::TGUISawtoothFunction::CreateObject","","?CreateObject@TGUISawtoothFunction@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_561","1000b200","Function","1","Toshi::TGUISawtoothFunction::GetClass","","Ordinal_561"
"GetClass","1000b200","Function","1","Toshi::TGUISawtoothFunction::GetClass","TClass *","TClass * GetClass(TGUISawtoothFunction * this)"
"?GetClass@TGUISawtoothFunction@Toshi@@UBEAAVTClass@2@XZ","1000b200","Function","1","Toshi::TGUISawtoothFunction::GetClass","","?GetClass@TGUISawtoothFunction@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_418","1000b210","Function","0","Toshi::TGUISineFunction::DeinitialiseStatic","","Ordinal_418"
"DeinitialiseStatic","1000b210","Function","0","Toshi::TGUISineFunction::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TGUISineFunction@Toshi@@CGXXZ","1000b210","Function","0","Toshi::TGUISineFunction::DeinitialiseStatic","","?DeinitialiseStatic@TGUISineFunction@Toshi@@CGXXZ"
"Ordinal_845","1000b220","Function","0","Toshi::TGUISineFunction::InitialiseStatic","","Ordinal_845"
"InitialiseStatic","1000b220","Function","0","Toshi::TGUISineFunction::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TGUISineFunction@Toshi@@CGXXZ","1000b220","Function","0","Toshi::TGUISineFunction::InitialiseStatic","","?InitialiseStatic@TGUISineFunction@Toshi@@CGXXZ"
"Ordinal_379","1000b230","Function","1","Toshi::TGUISineFunction::CreateObjectInPlace","","Ordinal_379"
"CreateObjectInPlace","1000b230","Function","1","Toshi::TGUISineFunction::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TGUISineFunction@Toshi@@CGPAVTObject@2@PAX@Z","1000b230","Function","1","Toshi::TGUISineFunction::CreateObjectInPlace","","?CreateObjectInPlace@TGUISineFunction@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_344","1000b270","Function","0","Toshi::TGUISineFunction::CreateObject","","Ordinal_344"
"CreateObject","1000b270","Function","0","Toshi::TGUISineFunction::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TGUISineFunction@Toshi@@CGPAVTObject@2@XZ","1000b270","Function","0","Toshi::TGUISineFunction::CreateObject","","?CreateObject@TGUISineFunction@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_563","1000b2c0","Function","1","Toshi::TGUISineFunction::GetClass","","Ordinal_563"
"GetClass","1000b2c0","Function","1","Toshi::TGUISineFunction::GetClass","TClass *","TClass * GetClass(TGUISineFunction * this)"
"?GetClass@TGUISineFunction@Toshi@@UBEAAVTClass@2@XZ","1000b2c0","Function","1","Toshi::TGUISineFunction::GetClass","","?GetClass@TGUISineFunction@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_400","1000b2d0","Function","0","Toshi::TGUIConstantFunction::DeinitialiseStatic","","Ordinal_400"
"DeinitialiseStatic","1000b2d0","Function","0","Toshi::TGUIConstantFunction::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TGUIConstantFunction@Toshi@@CGXXZ","1000b2d0","Function","0","Toshi::TGUIConstantFunction::DeinitialiseStatic","","?DeinitialiseStatic@TGUIConstantFunction@Toshi@@CGXXZ"
"Ordinal_827","1000b2e0","Function","0","Toshi::TGUIConstantFunction::InitialiseStatic","","Ordinal_827"
"InitialiseStatic","1000b2e0","Function","0","Toshi::TGUIConstantFunction::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TGUIConstantFunction@Toshi@@CGXXZ","1000b2e0","Function","0","Toshi::TGUIConstantFunction::InitialiseStatic","","?InitialiseStatic@TGUIConstantFunction@Toshi@@CGXXZ"
"Ordinal_362","1000b2f0","Function","1","Toshi::TGUIConstantFunction::CreateObjectInPlace","","Ordinal_362"
"CreateObjectInPlace","1000b2f0","Function","1","Toshi::TGUIConstantFunction::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TGUIConstantFunction@Toshi@@CGPAVTObject@2@PAX@Z","1000b2f0","Function","1","Toshi::TGUIConstantFunction::CreateObjectInPlace","","?CreateObjectInPlace@TGUIConstantFunction@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_327","1000b330","Function","0","Toshi::TGUIConstantFunction::CreateObject","","Ordinal_327"
"CreateObject","1000b330","Function","0","Toshi::TGUIConstantFunction::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TGUIConstantFunction@Toshi@@CGPAVTObject@2@XZ","1000b330","Function","0","Toshi::TGUIConstantFunction::CreateObject","","?CreateObject@TGUIConstantFunction@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_546","1000b380","Function","1","Toshi::TGUIConstantFunction::GetClass","","Ordinal_546"
"GetClass","1000b380","Function","1","Toshi::TGUIConstantFunction::GetClass","TClass *","TClass * GetClass(TGUIConstantFunction * this)"
"?GetClass@TGUIConstantFunction@Toshi@@UBEAAVTClass@2@XZ","1000b380","Function","1","Toshi::TGUIConstantFunction::GetClass","","?GetClass@TGUIConstantFunction@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_410","1000b390","Function","0","Toshi::TGUIFunction::DeinitialiseStatic","","Ordinal_410"
"DeinitialiseStatic","1000b390","Function","0","Toshi::TGUIFunction::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TGUIFunction@Toshi@@CGXXZ","1000b390","Function","0","Toshi::TGUIFunction::DeinitialiseStatic","","?DeinitialiseStatic@TGUIFunction@Toshi@@CGXXZ"
"Ordinal_837","1000b3a0","Function","0","Toshi::TGUIFunction::InitialiseStatic","","Ordinal_837"
"InitialiseStatic","1000b3a0","Function","0","Toshi::TGUIFunction::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TGUIFunction@Toshi@@CGXXZ","1000b3a0","Function","0","Toshi::TGUIFunction::InitialiseStatic","","?InitialiseStatic@TGUIFunction@Toshi@@CGXXZ"
"Ordinal_371","1000b3b0","Function","1","Toshi::TGUIFunction::CreateObjectInPlace","","Ordinal_371"
"CreateObjectInPlace","1000b3b0","Function","1","Toshi::TGUIFunction::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TGUIFunction@Toshi@@CGPAVTObject@2@PAX@Z","1000b3b0","Function","1","Toshi::TGUIFunction::CreateObjectInPlace","","?CreateObjectInPlace@TGUIFunction@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_336","1000b3c0","Function","0","Toshi::TGUIFunction::CreateObject","","Ordinal_336"
"CreateObject","1000b3c0","Function","0","Toshi::TGUIFunction::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TGUIFunction@Toshi@@CGPAVTObject@2@XZ","1000b3c0","Function","0","Toshi::TGUIFunction::CreateObject","","?CreateObject@TGUIFunction@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_555","1000b3d0","Function","1","Toshi::TGUIFunction::GetClass","","Ordinal_555"
"GetClass","1000b3d0","Function","1","Toshi::TGUIFunction::GetClass","TClass *","TClass * GetClass(TGUIFunction * this)"
"?GetClass@TGUIFunction@Toshi@@UBEAAVTClass@2@XZ","1000b3d0","Function","1","Toshi::TGUIFunction::GetClass","","?GetClass@TGUIFunction@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_116","1000b3e0","Function","1","Toshi::TGUIEffectManager::~TGUIEffectManager","","Ordinal_116"
"~TGUIEffectManager","1000b3e0","Function","1","Toshi::TGUIEffectManager::~TGUIEffectManager","void","void ~TGUIEffectManager(TGUIEffectManager * this)"
"??1TGUIEffectManager@Toshi@@UAE@XZ","1000b3e0","Function","1","Toshi::TGUIEffectManager::~TGUIEffectManager","","??1TGUIEffectManager@Toshi@@UAE@XZ"
"Ordinal_26","1000b3f0","Function","1","Toshi::TGUIEffectManager::TGUIEffectManager","","Ordinal_26"
"TGUIEffectManager","1000b3f0","Function","1","Toshi::TGUIEffectManager::TGUIEffectManager","undefined","undefined TGUIEffectManager(TGUIEffectManager * this)"
"??0TGUIEffectManager@Toshi@@QAE@XZ","1000b3f0","Function","1","Toshi::TGUIEffectManager::TGUIEffectManager","","??0TGUIEffectManager@Toshi@@QAE@XZ"
"Ordinal_404","1000b410","Function","0","Toshi::TGUIEffectManager::DeinitialiseStatic","","Ordinal_404"
"DeinitialiseStatic","1000b410","Function","0","Toshi::TGUIEffectManager::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TGUIEffectManager@Toshi@@CGXXZ","1000b410","Function","0","Toshi::TGUIEffectManager::DeinitialiseStatic","","?DeinitialiseStatic@TGUIEffectManager@Toshi@@CGXXZ"
"Ordinal_831","1000b420","Function","0","Toshi::TGUIEffectManager::InitialiseStatic","","Ordinal_831"
"InitialiseStatic","1000b420","Function","0","Toshi::TGUIEffectManager::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TGUIEffectManager@Toshi@@CGXXZ","1000b420","Function","0","Toshi::TGUIEffectManager::InitialiseStatic","","?InitialiseStatic@TGUIEffectManager@Toshi@@CGXXZ"
"Ordinal_366","1000b430","Function","1","Toshi::TGUIEffectManager::CreateObjectInPlace","","Ordinal_366"
"CreateObjectInPlace","1000b430","Function","1","Toshi::TGUIEffectManager::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TGUIEffectManager@Toshi@@CGPAVTObject@2@PAX@Z","1000b430","Function","1","Toshi::TGUIEffectManager::CreateObjectInPlace","","?CreateObjectInPlace@TGUIEffectManager@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_331","1000b450","Function","0","Toshi::TGUIEffectManager::CreateObject","","Ordinal_331"
"CreateObject","1000b450","Function","0","Toshi::TGUIEffectManager::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TGUIEffectManager@Toshi@@CGPAVTObject@2@XZ","1000b450","Function","0","Toshi::TGUIEffectManager::CreateObject","","?CreateObject@TGUIEffectManager@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_550","1000b480","Function","1","Toshi::TGUIEffectManager::GetClass","","Ordinal_550"
"GetClass","1000b480","Function","1","Toshi::TGUIEffectManager::GetClass","TClass *","TClass * GetClass(TGUIEffectManager * this)"
"?GetClass@TGUIEffectManager@Toshi@@UBEAAVTClass@2@XZ","1000b480","Function","1","Toshi::TGUIEffectManager::GetClass","","?GetClass@TGUIEffectManager@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_833","1000b590","Function","0","Toshi::TGUIFont::InitialiseStatic","","Ordinal_833"
"InitialiseStatic","1000b590","Function","0","Toshi::TGUIFont::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TGUIFont@Toshi@@CGXXZ","1000b590","Function","0","Toshi::TGUIFont::InitialiseStatic","","?InitialiseStatic@TGUIFont@Toshi@@CGXXZ"
"Ordinal_406","1000baa0","Function","0","Toshi::TGUIFont::DeinitialiseStatic","","Ordinal_406"
"DeinitialiseStatic","1000baa0","Function","0","Toshi::TGUIFont::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TGUIFont@Toshi@@CGXXZ","1000baa0","Function","0","Toshi::TGUIFont::DeinitialiseStatic","","?DeinitialiseStatic@TGUIFont@Toshi@@CGXXZ"
"Ordinal_30","1000bb50","Function","1","Toshi::TGUIFont::TGUIFont","","Ordinal_30"
"TGUIFont","1000bb50","Function","1","Toshi::TGUIFont::TGUIFont","undefined","undefined TGUIFont(TGUIFont * this)"
"??0TGUIFont@Toshi@@QAE@XZ","1000bb50","Function","1","Toshi::TGUIFont::TGUIFont","","??0TGUIFont@Toshi@@QAE@XZ"
"Ordinal_118","1000bbf0","Function","1","Toshi::TGUIFont::~TGUIFont","","Ordinal_118"
"~TGUIFont","1000bbf0","Function","1","Toshi::TGUIFont::~TGUIFont","void","void ~TGUIFont(TGUIFont * this)"
"??1TGUIFont@Toshi@@UAE@XZ","1000bbf0","Function","1","Toshi::TGUIFont::~TGUIFont","","??1TGUIFont@Toshi@@UAE@XZ"
"Ordinal_450","1000bd20","Function","2","Toshi::TGUIFont::Deserialise","","Ordinal_450"
"Deserialise","1000bd20","Function","2","Toshi::TGUIFont::Deserialise","bool","bool Deserialise(TGUIFont * this\, PProperties * param_1)"
"?Deserialise@TGUIFont@Toshi@@UAE_NPBVPProperties@@@Z","1000bd20","Function","2","Toshi::TGUIFont::Deserialise","","?Deserialise@TGUIFont@Toshi@@UAE_NPBVPProperties@@@Z"
"Ordinal_997","1000c150","Function","2","Toshi::TGUIFont::Serialise","","Ordinal_997"
