"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"??4TAnimationBone@Toshi@@QAEAAV01@ABV01@@Z","1000a490","Function","2","Toshi::TAnimationBone::operator=","","??4TAnimationBone@Toshi@@QAEAAV01@ABV01@@Z"
"Ordinal_144","1000a4a0","Function","1","Toshi::TSkeletonInstance::~TSkeletonInstance","","Ordinal_144"
"~TSkeletonInstance","1000a4a0","Function","1","Toshi::TSkeletonInstance::~TSkeletonInstance","void","void ~TSkeletonInstance(TSkeletonInstance * this)"
"??1TSkeletonInstance@Toshi@@QAE@XZ","1000a4a0","Function","1","Toshi::TSkeletonInstance::~TSkeletonInstance","","??1TSkeletonInstance@Toshi@@QAE@XZ"
"Ordinal_80","1000a570","Function","1","Toshi::TSkeletonInstance::TSkeletonInstance","","Ordinal_80"
"TSkeletonInstance","1000a570","Function","1","Toshi::TSkeletonInstance::TSkeletonInstance","undefined","undefined TSkeletonInstance(TSkeletonInstance * this)"
"??0TSkeletonInstance@Toshi@@QAE@XZ","1000a570","Function","1","Toshi::TSkeletonInstance::TSkeletonInstance","","??0TSkeletonInstance@Toshi@@QAE@XZ"
"Ordinal_478","1000a590","Function","2","Toshi::TSkeletonInstance::GetBone","","Ordinal_478"
"GetBone","1000a590","Function","2","Toshi::TSkeletonInstance::GetBone","TSkeletonInstanceBone *","TSkeletonInstanceBone * GetBone(TSkeletonInstance * this\, int param_1)"
"?GetBone@TSkeletonInstance@Toshi@@QAEPAVTSkeletonInstanceBone@2@H@Z","1000a590","Function","2","Toshi::TSkeletonInstance::GetBone","","?GetBone@TSkeletonInstance@Toshi@@QAEPAVTSkeletonInstanceBone@2@H@Z"
"Ordinal_491","1000a5a0","Function","1","Toshi::TSkeletonInstance::GetBones","","Ordinal_491"
"GetBones","1000a5a0","Function","1","Toshi::TSkeletonInstance::GetBones","TSkeletonInstanceBone *","TSkeletonInstanceBone * GetBones(TSkeletonInstance * this)"
"?GetBones@TSkeletonInstance@Toshi@@QAEPAVTSkeletonInstanceBone@2@XZ","1000a5a0","Function","1","Toshi::TSkeletonInstance::GetBones","","?GetBones@TSkeletonInstance@Toshi@@QAEPAVTSkeletonInstanceBone@2@XZ"
"Ordinal_730","1000a5b0","Function","1","Toshi::TSkeletonInstance::GetSize","","Ordinal_730"
"GetSize","1000a5b0","Function","1","Toshi::TSkeletonInstance::GetSize","uint","uint GetSize(TSkeletonInstance * this)"
"?GetSize@TSkeletonInstance@Toshi@@QBEIXZ","1000a5b0","Function","1","Toshi::TSkeletonInstance::GetSize","","?GetSize@TSkeletonInstance@Toshi@@QBEIXZ"
"Ordinal_733","1000a5c0","Function","1","Toshi::TSkeletonInstance::GetSkeleton","","Ordinal_733"
"GetSkeleton","1000a5c0","Function","1","Toshi::TSkeletonInstance::GetSkeleton","TSkeleton *","TSkeleton * GetSkeleton(TSkeletonInstance * this)"
"?GetSkeleton@TSkeletonInstance@Toshi@@QAEPAVTSkeleton@2@XZ","1000a5c0","Function","1","Toshi::TSkeletonInstance::GetSkeleton","","?GetSkeleton@TSkeletonInstance@Toshi@@QAEPAVTSkeleton@2@XZ"
"Ordinal_666","1000a5d0","Function","1","Toshi::TSkeletonInstance::GetOverlayAnimationCount","","Ordinal_666"
"GetOverlayAnimationCount","1000a5d0","Function","1","Toshi::TSkeletonInstance::GetOverlayAnimationCount","int","int GetOverlayAnimationCount(TSkeletonInstance * this)"
"?GetOverlayAnimationCount@TSkeletonInstance@Toshi@@QAEHXZ","1000a5d0","Function","1","Toshi::TSkeletonInstance::GetOverlayAnimationCount","","?GetOverlayAnimationCount@TSkeletonInstance@Toshi@@QAEHXZ"
"Ordinal_463","1000a5e0","Function","1","Toshi::TSkeletonInstance::GetBaseAnimationCount","","Ordinal_463"
"GetBaseAnimationCount","1000a5e0","Function","1","Toshi::TSkeletonInstance::GetBaseAnimationCount","int","int GetBaseAnimationCount(TSkeletonInstance * this)"
"?GetBaseAnimationCount@TSkeletonInstance@Toshi@@QAEHXZ","1000a5e0","Function","1","Toshi::TSkeletonInstance::GetBaseAnimationCount","","?GetBaseAnimationCount@TSkeletonInstance@Toshi@@QAEHXZ"
"Ordinal_445","1000a5f0","Function","1","Toshi::TSkeletonInstance::GetActiveAnimationCount","","Ordinal_445"
"GetActiveAnimationCount","1000a5f0","Function","1","Toshi::TSkeletonInstance::GetActiveAnimationCount","int","int GetActiveAnimationCount(TSkeletonInstance * this)"
"?GetActiveAnimationCount@TSkeletonInstance@Toshi@@QAEHXZ","1000a5f0","Function","1","Toshi::TSkeletonInstance::GetActiveAnimationCount","","?GetActiveAnimationCount@TSkeletonInstance@Toshi@@QAEHXZ"
"Ordinal_181","1000a600","Function","2","Toshi::TSkeletonInstanceBone::operator=","","Ordinal_181"
"operator=","1000a600","Function","2","Toshi::TSkeletonInstanceBone::operator=","TSkeletonInstanceBone *","TSkeletonInstanceBone * operator=(TSkeletonInstanceBone * this\, TSkeletonInstanceBone * param_1)"
"??4TSkeletonInstanceBone@Toshi@@QAEAAV01@ABV01@@Z","1000a600","Function","2","Toshi::TSkeletonInstanceBone::operator=","","??4TSkeletonInstanceBone@Toshi@@QAEAAV01@ABV01@@Z"
"Ordinal_81","1000a620","Function","2","Toshi::TSkeletonInstanceBone::TSkeletonInstanceBone","","Ordinal_81"
"TSkeletonInstanceBone","1000a620","Function","2","Toshi::TSkeletonInstanceBone::TSkeletonInstanceBone","undefined","undefined TSkeletonInstanceBone(TSkeletonInstanceBone * this\, TSkeletonInstanceBone * param_1)"
"??0TSkeletonInstanceBone@Toshi@@QAE@ABV01@@Z","1000a620","Function","2","Toshi::TSkeletonInstanceBone::TSkeletonInstanceBone","","??0TSkeletonInstanceBone@Toshi@@QAE@ABV01@@Z"
"Ordinal_82","1000a6c0","Function","1","Toshi::TSkeletonInstanceBone::TSkeletonInstanceBone","","Ordinal_82"
"TSkeletonInstanceBone","1000a6c0","Function","1","Toshi::TSkeletonInstanceBone::TSkeletonInstanceBone","undefined","undefined TSkeletonInstanceBone(TSkeletonInstanceBone * this)"
"??0TSkeletonInstanceBone@Toshi@@QAE@XZ","1000a6c0","Function","1","Toshi::TSkeletonInstanceBone::TSkeletonInstanceBone","","??0TSkeletonInstanceBone@Toshi@@QAE@XZ"
"Ordinal_167","1000a6d0","Function","2","Toshi::TAnimVector::operator=","","Ordinal_167"
"operator=","1000a6d0","Function","2","Toshi::TAnimVector::operator=","TAnimVector *","TAnimVector * operator=(TAnimVector * this\, TAnimVector * param_1)"
"??4TAnimVector@Toshi@@QAEAAU01@ABU01@@Z","1000a6d0","Function","2","Toshi::TAnimVector::operator=","","??4TAnimVector@Toshi@@QAEAAU01@ABU01@@Z"
"Ordinal_15","1000a6f0","Function","2","Toshi::TAnimVector::TAnimVector","","Ordinal_15"
"TAnimVector","1000a6f0","Function","2","Toshi::TAnimVector::TAnimVector","undefined","undefined TAnimVector(TAnimVector * this\, TAnimVector * param_1)"
"??0TAnimVector@Toshi@@QAE@ABU01@@Z","1000a6f0","Function","2","Toshi::TAnimVector::TAnimVector","","??0TAnimVector@Toshi@@QAE@ABU01@@Z"
"Ordinal_16","1000a710","Function","1","Toshi::TAnimVector::TAnimVector","","Ordinal_16"
"TAnimVector","1000a710","Function","1","Toshi::TAnimVector::TAnimVector","undefined","undefined TAnimVector(TAnimVector * this)"
"??0TAnimVector@Toshi@@QAE@XZ","1000a710","Function","1","Toshi::TAnimVector::TAnimVector","","??0TAnimVector@Toshi@@QAE@XZ"
"Ordinal_936","1000a720","Function","2","Toshi::TAnimVector::Set","","Ordinal_936"
"Set","1000a720","Function","2","Toshi::TAnimVector::Set","void","void Set(TAnimVector * this\, TVector4 * param_1)"
"?Set@TAnimVector@Toshi@@QAEXABVTVector4@2@@Z","1000a720","Function","2","Toshi::TAnimVector::Set","","?Set@TAnimVector@Toshi@@QAEXABVTVector4@2@@Z"
"Ordinal_442","1000a740","Function","2","Toshi::TAnimVector::Get","","Ordinal_442"
"Get","1000a740","Function","2","Toshi::TAnimVector::Get","void","void Get(TAnimVector * this\, TVector4 * param_1)"
"?Get@TAnimVector@Toshi@@QAEXAAVTVector4@2@@Z","1000a740","Function","2","Toshi::TAnimVector::Get","","?Get@TAnimVector@Toshi@@QAEXAAVTVector4@2@@Z"
"Ordinal_441","1000a760","Function","1","Toshi::TAnimVector::Get","","Ordinal_441"
"Get","1000a760","Function","1","Toshi::TAnimVector::Get","TVector4 *","TVector4 * Get(TAnimVector * this)"
"?Get@TAnimVector@Toshi@@QAEAAVTVector4@2@XZ","1000a760","Function","1","Toshi::TAnimVector::Get","","?Get@TAnimVector@Toshi@@QAEAAVTVector4@2@XZ"
"Ordinal_166","1000a770","Function","2","Toshi::TAnimQuaternion::operator=","","Ordinal_166"
"operator=","1000a770","Function","2","Toshi::TAnimQuaternion::operator=","TAnimQuaternion *","TAnimQuaternion * operator=(TAnimQuaternion * this\, TAnimQuaternion * param_1)"
"??4TAnimQuaternion@Toshi@@QAEAAU01@ABU01@@Z","1000a770","Function","2","Toshi::TAnimQuaternion::operator=","","??4TAnimQuaternion@Toshi@@QAEAAU01@ABU01@@Z"
"Ordinal_13","1000a790","Function","2","Toshi::TAnimQuaternion::TAnimQuaternion","","Ordinal_13"
"TAnimQuaternion","1000a790","Function","2","Toshi::TAnimQuaternion::TAnimQuaternion","undefined","undefined TAnimQuaternion(TAnimQuaternion * this\, TAnimQuaternion * param_1)"
"??0TAnimQuaternion@Toshi@@QAE@ABU01@@Z","1000a790","Function","2","Toshi::TAnimQuaternion::TAnimQuaternion","","??0TAnimQuaternion@Toshi@@QAE@ABU01@@Z"
"Ordinal_14","1000a7b0","Function","1","Toshi::TAnimQuaternion::TAnimQuaternion","","Ordinal_14"
"TAnimQuaternion","1000a7b0","Function","1","Toshi::TAnimQuaternion::TAnimQuaternion","undefined","undefined TAnimQuaternion(TAnimQuaternion * this)"
"??0TAnimQuaternion@Toshi@@QAE@XZ","1000a7b0","Function","1","Toshi::TAnimQuaternion::TAnimQuaternion","","??0TAnimQuaternion@Toshi@@QAE@XZ"
"Ordinal_935","1000a7c0","Function","2","Toshi::TAnimQuaternion::Set","","Ordinal_935"
"Set","1000a7c0","Function","2","Toshi::TAnimQuaternion::Set","void","void Set(TAnimQuaternion * this\, TQuaternion * param_1)"
"?Set@TAnimQuaternion@Toshi@@QAEXABVTQuaternion@2@@Z","1000a7c0","Function","2","Toshi::TAnimQuaternion::Set","","?Set@TAnimQuaternion@Toshi@@QAEXABVTQuaternion@2@@Z"
"Ordinal_440","1000a7e0","Function","2","Toshi::TAnimQuaternion::Get","","Ordinal_440"
"Get","1000a7e0","Function","2","Toshi::TAnimQuaternion::Get","void","void Get(TAnimQuaternion * this\, TQuaternion * param_1)"
"?Get@TAnimQuaternion@Toshi@@QAEXAAVTQuaternion@2@@Z","1000a7e0","Function","2","Toshi::TAnimQuaternion::Get","","?Get@TAnimQuaternion@Toshi@@QAEXAAVTQuaternion@2@@Z"
"Ordinal_439","1000a800","Function","1","Toshi::TAnimQuaternion::Get","","Ordinal_439"
"Get","1000a800","Function","1","Toshi::TAnimQuaternion::Get","TQuaternion *","TQuaternion * Get(TAnimQuaternion * this)"
"?Get@TAnimQuaternion@Toshi@@QAEAAVTQuaternion@2@XZ","1000a800","Function","1","Toshi::TAnimQuaternion::Get","","?Get@TAnimQuaternion@Toshi@@QAEAAVTQuaternion@2@XZ"
"Ordinal_165","1000a810","Function","2","Toshi::ResourceName::operator=","","Ordinal_165"
"operator=","1000a810","Function","2","Toshi::ResourceName::operator=","ResourceName *","ResourceName * operator=(ResourceName * this\, ResourceName * param_1)"
"??4ResourceName@Toshi@@QAEAAV01@ABV01@@Z","1000a810","Function","2","Toshi::ResourceName::operator=","","??4ResourceName@Toshi@@QAEAAV01@ABV01@@Z"
"Ordinal_240","1000a830","Function","2","Toshi::ResourceName::Compare","","Ordinal_240"
"Compare","1000a830","Function","2","Toshi::ResourceName::Compare","bool","bool Compare(ResourceName * this\, ResourceName * param_1)"
"?Compare@ResourceName@Toshi@@QAE_NAAV12@@Z","1000a830","Function","2","Toshi::ResourceName::Compare","","?Compare@ResourceName@Toshi@@QAE_NAAV12@@Z"
"Ordinal_242","1000a870","Function","3","Toshi::ResourceName::Compare","","Ordinal_242"
"Compare","1000a870","Function","3","Toshi::ResourceName::Compare","bool","bool Compare(ResourceName * this\, char * param_1\, int param_2)"
"?Compare@ResourceName@Toshi@@QAE_NPBDH@Z","1000a870","Function","3","Toshi::ResourceName::Compare","","?Compare@ResourceName@Toshi@@QAE_NPBDH@Z"
"Ordinal_241","1000a8c0","Function","2","Toshi::ResourceName::Compare","","Ordinal_241"
"Compare","1000a8c0","Function","2","Toshi::ResourceName::Compare","bool","bool Compare(ResourceName * this\, char * param_1)"
"?Compare@ResourceName@Toshi@@QAE_NPBD@Z","1000a8c0","Function","2","Toshi::ResourceName::Compare","","?Compare@ResourceName@Toshi@@QAE_NPBD@Z"
"Ordinal_656","1000a910","Function","1","Toshi::ResourceName::GetNameLength","","Ordinal_656"
"GetNameLength","1000a910","Function","1","Toshi::ResourceName::GetNameLength","int","int GetNameLength(ResourceName * this)"
"?GetNameLength@ResourceName@Toshi@@QAEHXZ","1000a910","Function","1","Toshi::ResourceName::GetNameLength","","?GetNameLength@ResourceName@Toshi@@QAEHXZ"
"Ordinal_651","1000a920","Function","1","Toshi::ResourceName::GetName","","Ordinal_651"
"GetName","1000a920","Function","1","Toshi::ResourceName::GetName","char *","char * GetName(ResourceName * this)"
"?GetName@ResourceName@Toshi@@QAEPBDXZ","1000a920","Function","1","Toshi::ResourceName::GetName","","?GetName@ResourceName@Toshi@@QAEPBDXZ"
"Ordinal_1003","1000a930","Function","2","Toshi::ResourceName::SetName","","Ordinal_1003"
"SetName","1000a930","Function","2","Toshi::ResourceName::SetName","void","void SetName(ResourceName * this\, char * param_1)"
"?SetName@ResourceName@Toshi@@QAEXPBD@Z","1000a930","Function","2","Toshi::ResourceName::SetName","","?SetName@ResourceName@Toshi@@QAEXPBD@Z"
"Ordinal_1004","1000a990","Function","3","Toshi::ResourceName::SetName","","Ordinal_1004"
"SetName","1000a990","Function","3","Toshi::ResourceName::SetName","void","void SetName(ResourceName * this\, char * param_1\, int param_2)"
"?SetName@ResourceName@Toshi@@QAEXPBDH@Z","1000a990","Function","3","Toshi::ResourceName::SetName","","?SetName@ResourceName@Toshi@@QAEXPBDH@Z"
"Ordinal_483","1000a9e0","Function","1","Toshi::TDImp::TSkeleton::GetBoneList","","Ordinal_483"
"GetBoneList","1000a9e0","Function","1","Toshi::TDImp::TSkeleton::GetBoneList","TNodeList<class_Toshi::TDImp::TBone> *","TNodeList<class_Toshi::TDImp::TBone> * GetBoneList(TSkeleton * this)"
