"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"GetFlags","External[00080e82]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TIndexPoolResourceInterface::GetFlags","uint","uint GetFlags(TIndexPoolResourceInterface * this)"
"GetNumIndices","External[00080eb8]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TIndexPoolResourceInterface::GetNumIndices","uint","uint GetNumIndices(TIndexPoolResourceInterface * this)"
"Create","External[00080ef4]","External Function","3","TRENDERINTERFACE.DLL::Toshi::TIndexFactoryResourceInterface::Create","bool","bool Create(TIndexFactoryResourceInterface * this\, ushort param_1\, uint param_2)"
"CreatePool","External[00080f2e]","External Function","3","TRENDERINTERFACE.DLL::Toshi::TIndexFactoryResourceInterface::CreatePool","TIndexPoolResourceInterface *","TIndexPoolResourceInterface * CreatePool(TIndexFactoryResourceInterface * this\, ushort param_1\, uint param_2)"
"m_sClass","External[00080f8c]","External Data","","","TClass","m_sClass"
"~TIndexFactoryResourceInterface","External[00080fcc]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TIndexFactoryResourceInterface::~TIndexFactoryResourceInterface","void","void ~TIndexFactoryResourceInterface(TIndexFactoryResourceInterface * this)"
"TIndexFactoryResourceInterface","External[00080ffe]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TIndexFactoryResourceInterface::TIndexFactoryResourceInterface","undefined","undefined TIndexFactoryResourceInterface(TIndexFactoryResourceInterface * this)"
"GetMaxIndices","External[00081030]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TIndexPoolResourceInterface::GetMaxIndices","uint","uint GetMaxIndices(TIndexPoolResourceInterface * this)"
"GetMaxStaticIndices","External[0008106c]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TIndexFactoryResourceInterface::GetMaxStaticIndices","ushort","ushort GetMaxStaticIndices(TIndexFactoryResourceInterface * this)"
"IsLocked","External[000810b0]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TIndexPoolResourceInterface::IsLocked","bool","bool IsLocked(TIndexPoolResourceInterface * this)"
"Create","External[000810e8]","External Function","4","TRENDERINTERFACE.DLL::Toshi::TIndexPoolResourceInterface::Create","bool","bool Create(TIndexPoolResourceInterface * this\, TIndexFactoryResourceInterface * param_1\, uint param_2\, uint param_3)"
"OnDestroy","External[00081144]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TIndexPoolResourceInterface::OnDestroy","void","void OnDestroy(TIndexPoolResourceInterface * this)"
"m_sClass","External[0008117c]","External Data","","","TClass","m_sClass"
"~TIndexPoolResourceInterface","External[000811b8]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TIndexPoolResourceInterface::~TIndexPoolResourceInterface","void","void ~TIndexPoolResourceInterface(TIndexPoolResourceInterface * this)"
"TIndexPoolResourceInterface","External[000811e8]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TIndexPoolResourceInterface::TIndexPoolResourceInterface","undefined","undefined TIndexPoolResourceInterface(TIndexPoolResourceInterface * this)"
"RegisterTexture","External[00081218]","External Function","3","TRENDERINTERFACE.DLL::Toshi::TTextureFactory::RegisterTexture","NameEntry *","NameEntry * RegisterTexture(TTextureFactory * this\, char * param_1\, TTextureResource * param_2)"
"FindTexture","External[00081272]","External Function","2","TRENDERINTERFACE.DLL::Toshi::TTextureFactory::FindTexture","TTextureResource *","TTextureResource * FindTexture(TTextureFactory * this\, char * param_1)"
"m_sClass","External[000812b8]","External Data","","","TClass","m_sClass"
"Dump","External[000812e8]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TTextureFactory::Dump","void","void Dump(TTextureFactory * this)"
"~TTextureFactory","External[0008130e]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TTextureFactory::~TTextureFactory","void","void ~TTextureFactory(TTextureFactory * this)"
"TTextureFactory","External[00081332]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TTextureFactory::TTextureFactory","undefined","undefined TTextureFactory(TTextureFactory * this)"
"TTextureResource","External[00081356]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TTextureResource::TTextureResource","undefined","undefined TTextureResource(TTextureResource * this)"
"s_iHALMemoryUsage","External[0008137a]","External Data","","","int","s_iHALMemoryUsage"
"Create","External[000813aa]","External Function","6","TRENDERINTERFACE.DLL::Toshi::TTextureResource::Create","bool","bool Create(TTextureResource * this\, void * param_1\, uint param_2\, uint param_3\, uint param_4\, uint param_5)"
"CreateEx","External[000813dc]","External Function","8","TRENDERINTERFACE.DLL::Toshi::TTextureResource::CreateEx","bool","bool CreateEx(TTextureResource * this\, void * param_1\, uint param_2\, uint param_3\, uint param_4\, uint param_5\, TTEXTURERESOURCEFORMAT param_6\, uint param_7)"
"m_sClass","External[0008142c]","External Data","","","TClass","m_sClass"
"Create","External[0008145e]","External Function","3","TRENDERINTERFACE.DLL::Toshi::TTextureResource::Create","bool","bool Create(TTextureResource * this\, char * param_1\, uint param_2)"
"~TTextureResource","External[0008148c]","External Function","1","TRENDERINTERFACE.DLL::Toshi::TTextureResource::~TTextureResource","void","void ~TTextureResource(TTextureResource * this)"
"floor","External[000814c6]","External Function","1","LIBMMD.DLL::floor","double","double floor(double _X)"
"operator_delete","External[000814da]","External Function","1","MSVCRT.DLL::operator_delete","void","void operator_delete(void * param_1)"
"operator_new","External[000814ea]","External Function","1","MSVCRT.DLL::operator_new","void *","void * operator_new(uint param_1)"
"malloc","External[000814fa]","External Function","1","MSVCRT.DLL::malloc","void *","void * malloc(size_t _Size)"
"free","External[00081504]","External Function","1","MSVCRT.DLL::free","void","void free(void * _Memory)"
"_splitpath","External[0008150c]","External Function","5","MSVCRT.DLL::_splitpath","void","void _splitpath(char * _FullPath\, char * _Drive\, char * _Dir\, char * _Filename\, char * _Ext)"
"_makepath","External[0008151a]","External Function","5","MSVCRT.DLL::_makepath","void","void _makepath(char * _Path\, char * _Drive\, char * _Dir\, char * _Filename\, char * _Ext)"
"_snprintf","External[00081526]","External Function","3","MSVCRT.DLL::_snprintf","int","int _snprintf(char * _Dest\, size_t _Count\, char * _Format\, ...)"
"__CxxFrameHandler","External[00081532]","External Function","0","MSVCRT.DLL::__CxxFrameHandler","undefined","undefined __CxxFrameHandler()"
"_vsnprintf","External[00081546]","External Function","4","MSVCRT.DLL::_vsnprintf","int","int _vsnprintf(char * _Dest\, size_t _Count\, char * _Format\, va_list _Args)"
"atoi","External[00081554]","External Function","1","MSVCRT.DLL::atoi","int","int atoi(char * _Str)"
"isdigit","External[0008155c]","External Function","1","MSVCRT.DLL::isdigit","int","int isdigit(int _C)"
"isalpha","External[00081566]","External Function","1","MSVCRT.DLL::isalpha","int","int isalpha(int _C)"
"isalnum","External[00081570]","External Function","1","MSVCRT.DLL::isalnum","int","int isalnum(int _C)"
"isspace","External[0008157a]","External Function","1","MSVCRT.DLL::isspace","int","int isspace(int _C)"
"sscanf","External[00081584]","External Function","2","MSVCRT.DLL::sscanf","int","int sscanf(char * _Src\, char * _Format\, ...)"
"_strdup","External[0008158e]","External Function","1","MSVCRT.DLL::_strdup","char *","char * _strdup(char * _Src)"
"setlocale","External[00081598]","External Function","2","MSVCRT.DLL::setlocale","char *","char * setlocale(int _Category\, char * _Locale)"
"longjmp","External[000815a4]","External Function","2","MSVCRT.DLL::longjmp","void","void longjmp(int * _Buf\, int _Value)"
"_setjmp3","External[000815ae]","External Function","0","MSVCRT.DLL::_setjmp3","undefined","undefined _setjmp3()"
"_ftol","External[000815ba]","External Function","0","MSVCRT.DLL::_ftol","undefined","undefined _ftol()"
"_CIpow","External[000815c2]","External Function","0","MSVCRT.DLL::_CIpow","undefined","undefined _CIpow()"
"_CIacos","External[000815cc]","External Function","0","MSVCRT.DLL::_CIacos","undefined","undefined _CIacos()"
"_finite","External[000815d6]","External Function","1","MSVCRT.DLL::_finite","int","int _finite(double _X)"
"exit","External[000815e0]","External Function","1","MSVCRT.DLL::exit","void","void exit(int _Code)"
"sprintf","External[000815e8]","External Function","2","MSVCRT.DLL::sprintf","int","int sprintf(char * _Dest\, char * _Format\, ...)"
"calloc","External[000815f2]","External Function","2","MSVCRT.DLL::calloc","void *","void * calloc(size_t _Count\, size_t _Size)"
"wcslen","External[000815fc]","External Function","1","MSVCRT.DLL::wcslen","size_t","size_t wcslen(wchar_t * _Str)"
"swprintf","External[00081606]","External Function","3","MSVCRT.DLL::swprintf","int","int swprintf(wchar_t * _String\, size_t _Count\, wchar_t * _Format\, ...)"
"__dllonexit","External[0008161e]","External Function","0","MSVCRT.DLL::__dllonexit","undefined","undefined __dllonexit()"
"_onexit","External[0008162c]","External Function","1","MSVCRT.DLL::_onexit","_onexit_t","_onexit_t _onexit(_onexit_t _Func)"
"_initterm","External[00081636]","External Function","0","MSVCRT.DLL::_initterm","undefined","undefined _initterm()"
"_adjust_fdiv","External[00081642]","External Data","","","","_adjust_fdiv"
"_except_handler3","External[00081652]","External Function","0","MSVCRT.DLL::_except_handler3","undefined","undefined _except_handler3()"
"terminate","External[00081666]","External Function","0","MSVCRT.DLL::terminate","void","void terminate(void)"
"WideCharToMultiByte","External[0008167a]","External Function","8","KERNEL32.DLL::WideCharToMultiByte","int","int WideCharToMultiByte(UINT CodePage\, DWORD dwFlags\, LPCWSTR lpWideCharStr\, int cchWideChar\, LPSTR lpMultiByteStr\, int cbMultiByte\, LPCSTR lpDefaultChar\, LPBOOL lpUsedDefaultChar)"
"MultiByteToWideChar","External[00081690]","External Function","6","KERNEL32.DLL::MultiByteToWideChar","int","int MultiByteToWideChar(UINT CodePage\, DWORD dwFlags\, LPCSTR lpMultiByteStr\, int cbMultiByte\, LPWSTR lpWideCharStr\, int cchWideChar)"
"GetLastError","External[000816a6]","External Function","0","KERNEL32.DLL::GetLastError","DWORD","DWORD GetLastError(void)"
"GetFileSize","External[000816b6]","External Function","2","KERNEL32.DLL::GetFileSize","DWORD","DWORD GetFileSize(HANDLE hFile\, LPDWORD lpFileSizeHigh)"
"MapViewOfFile","External[000816c4]","External Function","5","KERNEL32.DLL::MapViewOfFile","LPVOID","LPVOID MapViewOfFile(HANDLE hFileMappingObject\, DWORD dwDesiredAccess\, DWORD dwFileOffsetHigh\, DWORD dwFileOffsetLow\, SIZE_T dwNumberOfBytesToMap)"
"CreateFileMappingA","External[000816d4]","External Function","6","KERNEL32.DLL::CreateFileMappingA","HANDLE","HANDLE CreateFileMappingA(HANDLE hFile\, LPSECURITY_ATTRIBUTES lpFileMappingAttributes\, DWORD flProtect\, DWORD dwMaximumSizeHigh\, DWORD dwMaximumSizeLow\, LPCSTR lpName)"
"CreateFileA","External[000816ea]","External Function","7","KERNEL32.DLL::CreateFileA","HANDLE","HANDLE CreateFileA(LPCSTR lpFileName\, DWORD dwDesiredAccess\, DWORD dwShareMode\, LPSECURITY_ATTRIBUTES lpSecurityAttributes\, DWORD dwCreationDisposition\, DWORD dwFlagsAndAttributes\, HANDLE hTemplateFile)"
"CreateFileW","External[000816f8]","External Function","7","KERNEL32.DLL::CreateFileW","HANDLE","HANDLE CreateFileW(LPCWSTR lpFileName\, DWORD dwDesiredAccess\, DWORD dwShareMode\, LPSECURITY_ATTRIBUTES lpSecurityAttributes\, DWORD dwCreationDisposition\, DWORD dwFlagsAndAttributes\, HANDLE hTemplateFile)"
"GetVersionExA","External[00081706]","External Function","1","KERNEL32.DLL::GetVersionExA","BOOL","BOOL GetVersionExA(LPOSVERSIONINFOA lpVersionInformation)"
"CloseHandle","External[00081716]","External Function","1","KERNEL32.DLL::CloseHandle","BOOL","BOOL CloseHandle(HANDLE hObject)"
"UnmapViewOfFile","External[00081724]","External Function","1","KERNEL32.DLL::UnmapViewOfFile","BOOL","BOOL UnmapViewOfFile(LPCVOID lpBaseAddress)"
"HeapFree","External[00081736]","External Function","3","KERNEL32.DLL::HeapFree","BOOL","BOOL HeapFree(HANDLE hHeap\, DWORD dwFlags\, LPVOID lpMem)"
"GetProcessHeap","External[00081742]","External Function","0","KERNEL32.DLL::GetProcessHeap","HANDLE","HANDLE GetProcessHeap(void)"
"GetProcAddress","External[00081754]","External Function","2","KERNEL32.DLL::GetProcAddress","FARPROC","FARPROC GetProcAddress(HMODULE hModule\, LPCSTR lpProcName)"
"LoadLibraryA","External[00081766]","External Function","1","KERNEL32.DLL::LoadLibraryA","HMODULE","HMODULE LoadLibraryA(LPCSTR lpLibFileName)"
"LockResource","External[00081776]","External Function","1","KERNEL32.DLL::LockResource","LPVOID","LPVOID LockResource(HGLOBAL hResData)"
"LoadResource","External[00081786]","External Function","2","KERNEL32.DLL::LoadResource","HGLOBAL","HGLOBAL LoadResource(HMODULE hModule\, HRSRC hResInfo)"
"SizeofResource","External[00081796]","External Function","2","KERNEL32.DLL::SizeofResource","DWORD","DWORD SizeofResource(HMODULE hModule\, HRSRC hResInfo)"
"FindResourceA","External[000817a8]","External Function","3","KERNEL32.DLL::FindResourceA","HRSRC","HRSRC FindResourceA(HMODULE hModule\, LPCSTR lpName\, LPCSTR lpType)"
"FindResourceW","External[000817b8]","External Function","3","KERNEL32.DLL::FindResourceW","HRSRC","HRSRC FindResourceW(HMODULE hModule\, LPCWSTR lpName\, LPCWSTR lpType)"
"WriteFile","External[000817c8]","External Function","5","KERNEL32.DLL::WriteFile","BOOL","BOOL WriteFile(HANDLE hFile\, LPCVOID lpBuffer\, DWORD nNumberOfBytesToWrite\, LPDWORD lpNumberOfBytesWritten\, LPOVERLAPPED lpOverlapped)"
"IsProcessorFeaturePresent","External[000817d4]","External Function","1","KERNEL32.DLL::IsProcessorFeaturePresent","BOOL","BOOL IsProcessorFeaturePresent(DWORD ProcessorFeature)"
"OutputDebugStringW","External[000817f0]","External Function","1","KERNEL32.DLL::OutputDebugStringW","void","void OutputDebugStringW(LPCWSTR lpOutputString)"
"DisableThreadLibraryCalls","External[00081806]","External Function","1","KERNEL32.DLL::DisableThreadLibraryCalls","BOOL","BOOL DisableThreadLibraryCalls(HMODULE hLibModule)"
"DrawTextA","External[00081822]","External Function","5","USER32.DLL::DrawTextA","int","int DrawTextA(HDC hdc\, LPCSTR lpchText\, int cchText\, LPRECT lprc\, UINT format)"
"DrawTextW","External[0008182e]","External Function","5","USER32.DLL::DrawTextW","int","int DrawTextW(HDC hdc\, LPCWSTR lpchText\, int cchText\, LPRECT lprc\, UINT format)"
"MessageBoxW","External[0008183a]","External Function","4","USER32.DLL::MessageBoxW","int","int MessageBoxW(HWND hWnd\, LPCWSTR lpText\, LPCWSTR lpCaption\, UINT uType)"
"MessageBoxA","External[00081848]","External Function","4","USER32.DLL::MessageBoxA","int","int MessageBoxA(HWND hWnd\, LPCSTR lpText\, LPCSTR lpCaption\, UINT uType)"
"GetObjectA","External[00081856]","External Function","3","GDI32.DLL::GetObjectA","int","int GetObjectA(HANDLE h\, int c\, LPVOID pv)"
"DeleteObject","External[00081864]","External Function","1","GDI32.DLL::DeleteObject","BOOL","BOOL DeleteObject(HGDIOBJ ho)"
"CreateFontIndirectA","External[00081874]","External Function","1","GDI32.DLL::CreateFontIndirectA","HFONT","HFONT CreateFontIndirectA(LOGFONTA * lplf)"
"DeleteDC","External[0008188a]","External Function","1","GDI32.DLL::DeleteDC","BOOL","BOOL DeleteDC(HDC hdc)"
"SelectObject","External[00081896]","External Function","2","GDI32.DLL::SelectObject","HGDIOBJ","HGDIOBJ SelectObject(HDC hdc\, HGDIOBJ h)"
"SetTextColor","External[000818a6]","External Function","2","GDI32.DLL::SetTextColor","COLORREF","COLORREF SetTextColor(HDC hdc\, COLORREF color)"
